CustomerKey;FullName;Gender;DateFirstPurchanse;CustomerCity
28268;Jordan Campbell;Female;2018-04-11;Concord
28298;Maria Edwards;Female;2018-04-11;Lemon Grove
28296;Thomas Butler;Male;2018-04-11;Berkeley
28587;Xavier Harris;Male;2018-04-11;Mill Valley
11096;Andrés Anand;Male;2018-04-11;North Sydney
11341;Randy Zeng;Male;2018-04-11;Cheltenham
14191;Derrick Martin;Male;2018-04-11;Reading
17910;Dustin Nara;Male;2018-04-11;Milsons Point
17924;Shawna Lal;Female;2018-04-11;Sunbury
17925;Bradley Raji;Male;2018-04-11;Darlinghurst
17730;Bridget Tang;Female;2018-04-11;Geelong
17353;Bruce Navarro;Male;2018-04-11;South Melbourne
17733;Alberto Gill;Male;2018-04-12;Malabar
14596;Amber Hill;Female;2018-04-12;Grossmont
28246;Alexa Gray;Female;2018-04-12;Corvallis
28339;Sean Edwards;Male;2018-04-12;Walla Walla
25901;Lucas Harris;Male;2018-04-12;Long Beach
29398;Bruce Suri;Male;2018-04-12;Kiel
28240;Eduardo Clark;Male;2018-04-13;Puyallup
28588;Emma Griffin;Female;2018-04-13;Torrance
17515;Lacey Li;Female;2018-04-13;Brisbane
19844;Emma Murphy;Female;2018-04-14;Oak Bay
13666;Teresa Ruiz;Female;2018-04-14;Grevenbroich
11103;Cassie Chande;Female;2018-04-15;Darlinghurst
11077;Leah Ye;Female;2018-04-15;Melton
28224;Spencer Henderson;Male;2018-04-15;Newport Beach
28221;Isabella Rodriguez;Female;2018-04-15;San Gabriel
28299;Jonathan Shan;Male;2018-04-15;Grossmont
25563;Natasha Serrano;Female;2018-04-15;Springwood
28223;Jessica Davis;Female;2018-04-16;Downey
28584;Rolando Smith;Female;2018-04-16;Berkeley
11100;Latasha Navarro;Female;2018-04-16;Cloverdale
11069;Carolyn Navarro;Female;2018-04-17;Gold Coast
13606;Drew Sharma;Male;2018-04-17;Frankfurt
17917;Cristina Raje;Female;2018-04-17;Brisbane
17919;Bruce Hernandez;Male;2018-04-17;Seaford
17512;Cesar Suri;Male;2018-04-17;Goulburn
17352;Drew Goel;Male;2018-04-17;Perth
28340;Lucas Butler;Male;2018-04-17;Santa Cruz
28355;Carlos James;Male;2018-04-17;Woodland Hills
28586;Gabriel Diaz;Male;2018-04-18;Lemon Grove
17504;Anna Williams;Female;2018-04-18;Goulburn
17916;Tracy Xu;Female;2018-04-18;Lavender Bay
19353;Desiree Gill;Female;2018-04-18;Erlangen
13607;Levi Rana;Male;2018-04-18;Frankfurt am Main
13770;Gerald Moreno;Male;2018-04-19;Frankfurt
14146;Toni Sara;Female;2018-04-19;Gateshead
17927;Douglas Patel;Male;2018-04-19;Wollongong
17725;Daniel Martinez;Male;2018-04-19;Melbourne
28583;Ryan Long;Male;2018-04-19;Walla Walla
28362;Kaylee Sanchez;Female;2018-04-19;Novato
28270;Samuel Long;Male;2018-04-20;Walla Walla
28580;Aimee Liu;Female;2018-04-20;Bellflower
14165;Natalie Gray;Female;2018-04-20;Newcastle upon Tyne
11076;Blake Anderson;Male;2018-04-21;Wollongong
17909;Joanna Ortega;Female;2018-04-21;Newcastle
28573;Tyrone Gill;Male;2018-04-21;Burien
26630;Vanessa Powell;Female;2018-04-21;Shawnee
22118;Jennifer Parker;Female;2018-04-22;Vancouver
17370;Edwin Chander;Male;2018-04-22;Wollongong
12261;Kaitlin Sanchez;Female;2018-04-22;Dunkerque
14195;Clinton Blanco;Male;2018-04-22;London
14599;Charles Wilson;Male;2018-04-22;Lebanon
13697;Jésus Munoz;Male;2018-04-24;Offenbach
17478;Renee Martin;Female;2018-04-25;Brisbane
17914;Phillip Suri;Male;2018-04-25;Findon
17923;Cory Malhotra;Male;2018-04-26;Gold Coast
17926;Carolyn Ramos;Female;2018-04-26;Springwood
20164;Carol Ann Rockne;Male;2018-04-26;Lancaster
17513;Micheal Saunders;Male;2018-04-26;Rockhampton
12265;Alan Guo;Male;2018-04-26;Suresnes
25560;Daisy Vazquez;Female;2018-04-26;Cranbourne
28264;Nicole Diaz;Female;2018-04-26;Kirkland
28293;Shelby Cox;Female;2018-04-26;Santa Monica
28294;Alexis Jenkins;Female;2018-04-26;Long Beach
28295;Wyatt Collins;Male;2018-04-26;Lebanon
28288;Marco Srini;Male;2018-04-27;Concord
28247;Jonathan Adams;Male;2018-04-27;Lake Oswego
28196;Timothy Cox;Male;2018-04-27;Salem
20150;Gary Rubio;Male;2018-04-27;York
17918;Suzanne Zeng;Female;2018-04-27;Springwood
19340;Renee Dominguez;Female;2018-04-28;Münster
17734;Leah Sun;Female;2018-04-28;Bendigo
17735;Connor Yang;Male;2018-04-28;Townsville
11070;Willie Raji;Male;2018-04-28;Sunbury
11075;Felicia Jimenez;Female;2018-04-28;Bendigo
14155;Olivia Morris;Female;2018-04-28;Newcastle upon Tyne
14613;Glenn Huang;Male;2018-04-28;Bremerton
25561;Micah Zeng;Male;2018-04-28;Springwood
26640;Eduardo Lopez;Male;2018-04-28;Cliffside
22120;Jennifer Perry;Female;2018-04-28;Victoria
28255;Robert Clark;Male;2018-04-29;Ballard
14601;Nicolas Rai;Male;2018-04-29;Concord
13685;Briana Torres;Female;2018-04-29;Berlin
11101;Abby Sai;Female;2018-04-29;Cranbourne
17726;Caroline Griffin;Female;2018-04-29;Melton
17922;Shane Schmidt;Male;2018-04-29;Lane Cove
17913;Lacey Xu;Female;2018-04-29;Sunbury
25891;Brandon Johnson;Male;2018-04-30;Woodland Hills
29391;Ebony Chandra;Female;2018-04-30;Bottrop
29448;Lindsey Yuan;Female;2018-05-01;Hamburg
25917;Kyle Long;Male;2018-05-01;El Cajon
28660;Justin Anderson;Male;2018-05-01;Beaverton
28664;Ashlee Sharma;Female;2018-05-01;Beaverton
11110;Curtis Yang;Male;2018-05-01;Darlinghurst
11107;Bianca Lin;Female;2018-05-01;St. Leonards
28667;Devin Williams;Male;2018-05-02;Corvallis
28662;Isaiah Murphy;Male;2018-05-02;La Jolla
28653;Grace Williams;Female;2018-05-02;Beverly Hills
11108;Kari Alvarez;Female;2018-05-03;Port Macquarie
11134;Larry Townsend;Male;2018-05-03;Perth
13782;Kelli Lu;Female;2018-05-03;Essen
18210;Katie Lal;Female;2018-05-03;Silverwater
11104;Edgar Sara;Male;2018-05-04;Gold Coast
28671;Gabrielle Russell;Female;2018-05-04;Puyallup
28627;Edward Collins;Male;2018-05-04;Torrance
28790;Seth Howard;Male;2018-05-04;Lake Oswego
28794;Juan Cooper;Male;2018-05-04;W. Linn
26683;Mariah Simmons;Female;2018-05-04;Vancouver
28761;Robert Campbell;Male;2018-05-05;Downey
28645;Martin Fernandez;Male;2018-05-05;Burlingame
11124;Ross Jordan;Male;2018-05-05;Warrnambool
13795;Carl Raje;Male;2018-05-05;Frankfurt am Main
18238;Eduardo Harris;Male;2018-05-05;Caloundra
18250;Jeremiah Hall;Male;2018-05-05;Geelong
17987;Cara Sun;Female;2018-05-05;Paris
18243;Cesar Sai;Male;2018-05-06;Milsons Point
11117;April Deng;Female;2018-05-06;Matraville
12290;Kaylee Morris;Female;2018-05-06;Lille
28792;Henry Stone;Male;2018-05-06;Burien
29400;Marvin Browning;Male;2018-05-06;Paderborn
28774;Latasha Rowe;Female;2018-05-07;Concord
28772;Eric Hughes;Male;2018-05-07;W. Linn
28672;Blake Johnson;Male;2018-05-07;Los Angeles
14702;Curtis Zimmerman;Male;2018-05-07;Bury
18241;Tony Sharma;Male;2018-05-07;Springwood
18220;Brent Huang;Male;2018-05-07;Brisbane
18200;Alfredo Gomez;Male;2018-05-07;Port Macquarie
19364;Alejandro Nara;Male;2018-05-07;Frankfurt am Main
20167;Joe Serrano;Male;2018-05-07;London
18205;Lindsey Raji;Female;2018-05-08;Port Macquarie
13778;Roger Huang;Male;2018-05-08;Braunschweig
28666;Kelvin Zhu;Male;2018-05-08;Bremerton
28675;Angel Mitchell;Male;2018-05-08;West Covina
28650;Jessica Clark;Female;2018-05-08;Novato
28654;Miguel Nelson;Male;2018-05-08;Salem
28655;Devin Smith;Male;2018-05-08;Tacoma
28628;Courtney Phillips;Female;2018-05-08;Bremerton
13771;Victor Moreno;Male;2018-05-09;Hamburg
13789;Julie Shan;Female;2018-05-09;Saarbrücken
18204;Tiffany Cai;Female;2018-05-09;Rockhampton
18217;Danny Alonso;Male;2018-05-09;Hawthorne
18209;Ann Chandra;Female;2018-05-10;Goulburn
18272;Autumn Lin;Female;2018-05-10;Lavender Bay
19357;Ryan Flores;Male;2018-05-10;Ingolstadt
12301;Nichole Nara;Female;2018-05-10;Saint-Denis
11109;Ruben Kapoor;Male;2018-05-10;South Melbourne
11356;Terrence Carson;Male;2018-05-10;Lavender Bay
28658;Jasmine Bailey;Female;2018-05-10;Lakewood
28629;Cynthia Madan;Female;2018-05-11;Bellflower
28765;Abigail Gonzales;Female;2018-05-11;San Carlos
18203;Louis Kumar;Male;2018-05-11;Milsons Point
18196;Ivan Rana;Male;2018-05-11;Coffs Harbour
18218;Thomas Powell;Male;2018-05-11;Wollongong
18213;Sheena Raji;Female;2018-05-11;Cloverdale
18246;Terrence Raje;Male;2018-05-12;Springwood
18255;Rachel Griffin;Female;2018-05-12;Geelong
14705;Riley Wood;Female;2018-05-12;Kirkby
14617;Aaron Flores;Male;2018-05-12;Edmonds
28651;Lauren Brown;Female;2018-05-12;Berkeley
28644;Martha Chow;Female;2018-05-12;Burien
25567;Dennis Zheng;Male;2018-05-12;East Brisbane
25924;Hannah Robinson;Female;2018-05-13;Redwood City
25916;Naomi Serrano;Female;2018-05-13;Burbank
28770;Sebastian James;Male;2018-05-13;W. Linn
11344;Jessie Jimenez;Female;2018-05-13;Oxford
11147;Ernest Wu;Male;2018-05-13;Warrnambool
12279;Mathew Suarez;Male;2018-05-13;Paris
12280;Theresa Alvarez;Female;2018-05-13;Saint Ouen
29449;Laura Chen;Female;2018-05-13;Salzgitter
11120;Beth Jiménez;Female;2018-05-14;Sydney
11105;Candace Fernandez;Female;2018-05-14;Matraville
14720;Naomi Dominguez;Female;2018-05-14;Birmingham
18275;Heather Yang;Female;2018-05-14;Gold Coast
18201;Karla Xie;Female;2018-05-14;Port Macquarie
18208;Latoya Nara;Female;2018-05-14;Lavender Bay
20170;Jerome Martin;Male;2018-05-14;Oxon
28619;Brianna Bailey;Female;2018-05-14;National City
28407;Emma Miller;Female;2018-05-14;Villeneuve-d'Ascq
28775;Morgan Anderson;Female;2018-05-15;Lemon Grove
25564;Fernando Nelson;Male;2018-05-15;Wollongong
18212;Marc Ramos;Male;2018-05-15;St. Leonards
18222;Carolyn Suarez;Female;2018-05-15;St. Leonards
14639;Jeremiah Howard;Male;2018-05-15;Downey
11151;Melinda Gill;Female;2018-05-15;Sydney
18245;Misty Goel;Female;2018-05-16;Brisbane
18207;Phillip Gonzalez;Male;2018-05-16;Silverwater
18268;Preston Chapman;Male;2018-05-16;South Melbourne
25942;Brianna Brooks;Female;2018-05-16;San Diego
28763;Mohamed Pal;Female;2018-05-16;Burlingame
28795;Jesse Allen;Male;2018-05-16;Newport Beach
28621;Kristen Liu;Female;2018-05-16;Barstow
28635;Levi Gonzalez;Male;2018-05-17;Bellflower
25566;Kristine Navarro;Female;2018-05-17;Milsons Point
18198;Cedric Xu;Male;2018-05-17;Darlinghurst
13790;Nina Deng;Female;2018-05-17;Münster
11106;Jessie Liu;Male;2018-05-18;Warrnambool
22121;Jackson Henderson;Male;2018-05-18;Haney
22233;Xavier Martin;Male;2018-05-18;Haney
28643;Xavier Gray;Male;2018-05-19;Spring Valley
28797;Alexandra Wood;Female;2018-05-19;Oakland
28799;Amber Nelson;Female;2018-05-19;Glendale
12296;Francisco Sara;Male;2018-05-19;Les Ulis
18249;Alison Chander;Female;2018-05-19;Perth
17982;Francisco Mehta;Male;2018-05-19;Saint Ouen
18269;Wendy Torres;Female;2018-05-20;Hawthorne
18244;Lindsay Chande;Female;2018-05-20;East Brisbane
20172;Kelli Gao;Female;2018-05-20;Oxford
11111;Meredith Gutierrez;Female;2018-05-20;Geelong
14712;Eugene Liu;Male;2018-05-20;London
19855;John Smith;Male;2018-05-21;Port Hammond
18254;Larry Martin;Male;2018-05-21;Lane Cove
28676;Alex Bailey;Male;2018-05-21;Burbank
28670;Julia Gonzales;Female;2018-05-21;Marysville
28414;Bradley Luo;Male;2018-05-21;Metz
22232;Paige Brooks;Female;2018-05-21;Haney
25565;Kevin Perez;Male;2018-05-22;Sunbury
18219;Felicia Gomez;Female;2018-05-22;Wollongong
18260;Jodi Sharma;Female;2018-05-23;Warrnambool
14636;Kelly Powell;Female;2018-05-23;Lake Oswego
28769;Brianna Foster;Female;2018-05-23;Everett
22234;Katherine Gonzalez;Female;2018-05-23;Shawnee
28649;Nathan Martinez;Male;2018-05-24;Burlingame
28618;Katelyn Bailey;Female;2018-05-24;Seattle
28678;Ben Adams;Male;2018-05-24;Bremerton
25909;Chase James;Male;2018-05-24;National City
12300;Adriana Gonzalez;Female;2018-05-24;Colomiers
18240;Arthur Smith;Male;2018-05-24;Melton
29403;Erik Romero;Male;2018-05-24;Paderborn
18248;Pedro Moreno;Male;2018-05-25;Caloundra
11112;Crystal Wang;Female;2018-05-25;Hervey Bay
28674;Nathan Yang;Male;2018-05-25;Santa Monica
28657;Ryan Hayes;Male;2018-05-26;Milwaukie
22182;Madeline Parker;Female;2018-05-26;Sooke
22230;Jordyn Bennett;Female;2018-05-26;N. Vancouver
22128;Melissa Perry;Female;2018-05-26;Langford
14616;Emma Sandberg;Female;2018-05-26;Concord
18239;Alisha Zhu;Female;2018-05-26;Malabar
14700;Edward Edwards;Male;2018-05-27;Gateshead
28625;Logan Griffin;Male;2018-05-27;Sedro Woolley
26643;Benjamin Miller;Male;2018-05-27;Sooke
25910;Natalie Miller;Female;2018-05-28;National City
28665;Donna Anand;Female;2018-05-28;Bellingham
14614;Dylan Bryant;Male;2018-05-28;Colma
13774;Steve Guo;Male;2018-05-28;Hamburg
11126;Shaun Carson;Male;2018-05-28;North Ryde
18273;Natalie Moore;Female;2018-05-28;Melbourne
29410;Lucas Price;Male;2018-05-28;Hof
18251;Ricky Sanz;Male;2018-05-29;Geelong
18214;Ronald Suri;Male;2018-05-29;Melbourne
12307;Brad She;Male;2018-05-29;Cergy
14697;Nelson Jimenez;Male;2018-05-29;London
28661;Dalton Ward;Male;2018-05-29;Lynnwood
28673;Arianna Reed;Female;2018-05-30;Mill Valley
14634;Amber Baker;Female;2018-05-30;W. Linn
12285;Bethany Chande;Female;2018-05-30;Drancy
18242;Christine Pal;Female;2018-05-30;Newcastle
18202;Erika Gill;Female;2018-05-30;Townsville
18252;Alvin Sun;Male;2018-05-30;Bendigo
18452;Bruce Martinez;Male;2018-05-31;Bendigo
12383;Albert Gomez;Male;2018-05-31;Paris
11365;Brittney Sun;Female;2018-05-31;Findon
28829;Robert Bryant;Male;2018-05-31;Berkeley
29011;Allison Roberts;Female;2018-05-31;San Francisco
28988;Harold Perez;Male;2018-06-01;Colma
29126;Chloe Cox;Female;2018-06-01;Burbank
20552;Heather Liang;Female;2018-06-01;Milton Keynes
22732;Sean Turner;Male;2018-06-01;Sooke
11444;Tina Mehta;Female;2018-06-01;Bendigo
13836;Dominic Sara;Male;2018-06-01;Hof
18281;Jaclyn Li;Female;2018-06-01;Milsons Point
18695;Aaron Diaz;Male;2018-06-01;Melton
18694;Derrick Gomez;Male;2018-06-02;Newcastle
18486;Kari Torres;Female;2018-06-02;St. Leonards
18488;Clayton Xu;Male;2018-06-02;Townsville
18309;Mandy Wu;Female;2018-06-02;Port Macquarie
14777;Kayla Jenkins;Female;2018-06-02;Runcorn
12321;Rosa Hu;Female;2018-06-02;Les Ulis
28827;Joshua Robinson;Male;2018-06-02;Coronado
28853;Miguel Davis;Male;2018-06-02;Marysville
25975;Ebony Gutierrez;Female;2018-06-02;Bremerton
25972;Jocelyn Henderson;Female;2018-06-02;W. Linn
25973;Mariah Griffin;Female;2018-06-03;Lebanon
28997;Hector Carlson;Male;2018-06-03;Chula Vista
12308;Margaret He;Female;2018-06-03;Metz
14643;Eric Simmons;Male;2018-06-03;Everett
18337;Audrey Serrano;Female;2018-06-03;Townsville
18338;Nina Andersen;Female;2018-06-04;Warrnambool
18465;Jamie Yang;Female;2018-06-04;Sunbury
28842;Nicole Bailey;Female;2018-06-04;Long Beach
28804;Wyatt Allen;Male;2018-06-04;Burbank
25952;Jon Alonso;Male;2018-06-04;Colma
29467;Monica Mehta;Female;2018-06-04;Sulzbach Taunus
28825;Caleb Hernandez;Male;2018-06-05;Renton
28857;Matthew Johnson;Male;2018-06-05;Downey
18335;Ricky Diaz;Male;2018-06-05;Gold Coast
13808;Richard Perez;Male;2018-06-05;Erlangen
14138;Vincent He;Male;2018-06-05;Kassel
14140;Meagan Sai;Female;2018-06-06;Paderborn
11445;Kari Kim;Female;2018-06-06;Silverwater
18334;Edwin Ye;Male;2018-06-06;Cloverdale
28845;Kaitlyn Simmons;Female;2018-06-06;Burien
29139;Riley Coleman;Female;2018-06-06;Torrance
29058;Olivia Reed;Female;2018-06-06;Coronado
29128;Alyssa Reed;Female;2018-06-07;Grossmont
29004;Andrew Thomas;Male;2018-06-07;Santa Monica
28418;Kelli Zhu;Female;2018-06-07;Paris
26692;Isabella Brown;Female;2018-06-07;Port Hammond
22299;Richard Murphy;Male;2018-06-07;Oak Bay
18288;Daisy Suarez;Female;2018-06-07;Goulburn
17996;Cedric Raji;Male;2018-06-07;Les Ulis
18467;Darren Townsend;Male;2018-06-07;Gold Coast
18457;Olivia White;Female;2018-06-07;Wollongong
18487;Tasha Nath;Female;2018-06-07;Sunbury
18484;Dustin Sharma;Male;2018-06-07;Darlinghurst
18495;Jeremy Phillips;Male;2018-06-07;Melbourne
18693;Ann Subram;Female;2018-06-07;Caloundra
19874;Sara Rogers;Female;2018-06-07;Westminster
19417;Alexis Foster;Female;2018-06-07;Frankfurt
11443;Grace Griffin;Female;2018-06-07;Hobart
11372;Wendy Romero;Female;2018-06-07;Brisbane
11364;Jennifer Collins;Female;2018-06-07;Geelong
14651;Amber Green;Female;2018-06-07;W. Linn
14793;Clayton Nath;Male;2018-06-08;London
11363;Julian Ross;Male;2018-06-08;Melbourne
18700;Ernest Zhao;Male;2018-06-08;Seaford
18301;Julie Xu;Female;2018-06-08;Sunbury
28852;Mariah Watson;Female;2018-06-08;Lake Oswego
28828;Andrea Murphy;Female;2018-06-09;Santa Monica
29111;Dale Anand;Male;2018-06-09;Burbank
29136;Caroline Bryant;Female;2018-06-10;Bellflower
29048;William Harris;Male;2018-06-10;Berkeley
29056;Angelica Griffin;Female;2018-06-10;West Covina
28833;Abigail Harris;Female;2018-06-10;Edmonds
28807;Maria Cox;Female;2018-06-10;Corvallis
18296;Trisha Li;Female;2018-06-10;Coffs Harbour
18308;Erica Chen;Female;2018-06-10;South Melbourne
18004;Tonya Shen;Female;2018-06-10;Paris
18703;Vincent Huang;Male;2018-06-10;Hawthorne
18496;Vincent Zheng;Male;2018-06-10;Hervey Bay
18470;Jennifer Taylor;Female;2018-06-10;Melton
14833;Riley Hayes;Female;2018-06-11;Kirkby
28821;Blake Jackson;Male;2018-06-11;Issaquah
28838;Jasmine Ross;Female;2018-06-11;Bremerton
29108;Seth Evans;Male;2018-06-11;El Cajon
28847;Carly Xu;Female;2018-06-12;Concord
28856;Luke Wang;Male;2018-06-12;Spokane
25951;Anthony Anderson;Male;2018-06-12;Beverly Hills
25964;Christopher Winston;Male;2018-06-12;Lake Oswego
25943;Brianna McDonald;Female;2018-06-12;Novato
22267;Brianna Rodriguez;Female;2018-06-12;Newton
11381;Meredith Raman;Female;2018-06-12;London
11351;Anne Ramos;Female;2018-06-12;London
11353;Carrie Ortega;Female;2018-06-12;Warrington
18696;Mindy Black;Female;2018-06-12;Hervey Bay
18307;Amy Zhang;Female;2018-06-12;Goulburn
18284;Carl Deng;Male;2018-06-13;Hobart
11359;Jarrod Prasad;Male;2018-06-13;Malabar
12332;Andres Nara;Male;2018-06-13;Paris
14778;Renee Jimenez;Female;2018-06-13;Lancaster
13829;Randall Carlson;Male;2018-06-13;Grevenbroich
13822;Jay Moyer;Male;2018-06-14;Erlangen
14832;Barry Rana;Male;2018-06-14;Birmingham
18468;Joel Sanchez;Male;2018-06-14;Goulburn
18461;Tina Martinez;Female;2018-06-14;Springwood
18463;Adriana Suri;Female;2018-06-14;Lane Cove
18491;Michele Gonzalez;Female;2018-06-14;Darlinghurst
19415;Devin Collins;Male;2018-06-14;Frankfurt
25969;Jason Parker;Male;2018-06-14;Glendale
25976;Hunter Coleman;Male;2018-06-14;El Cajon
28840;Valerie Harrison;Female;2018-06-14;Burbank
29032;Taylor Ramirez;Female;2018-06-14;Mill Valley
28966;Martha Li;Female;2018-06-14;Concord
29017;Gabriel Long;Male;2018-06-15;Woodburn
18489;Johnny Nara;Male;2018-06-15;Silverwater
18277;Terry Lal;Male;2018-06-15;Hawthorne
18336;Carla Gonzalez;Female;2018-06-15;Malabar
14648;Eric Evans;Male;2018-06-15;National City
13842;Kenneth Xie;Male;2018-06-15;Braunschweig
29466;Lance Jimenez;Male;2018-06-15;Solingen
11448;Kyle Patterson;Male;2018-06-16;Melbourne
18493;Kaitlin McDonald;Female;2018-06-16;Malabar
28830;Matthew Smith;Male;2018-06-16;Port Orchard
25706;Francisco Madan;Male;2018-06-16;Caloundra
28849;Garrett Murphy;Male;2018-06-17;Spokane
29110;Sydney Smith;Female;2018-06-17;Los Angeles
18276;Alexa Murphy;Female;2018-06-17;Cranbourne
18303;Shannon Serrano;Male;2018-06-17;North Sydney
12398;Ashley Clark;Female;2018-06-17;Lille
14843;Lee Vazquez;Male;2018-06-17;Leeds
14771;Heidi Vance;Female;2018-06-18;London
12333;Terrance Rodriguez;Male;2018-06-18;Villeneuve-d'Ascq
11446;Bethany Chander;Female;2018-06-18;Lane Cove
11357;Ramon Ye;Male;2018-06-18;Caloundra
18490;Brad Rai;Male;2018-06-18;Hervey Bay
18697;Tara Lal;Female;2018-06-18;Lane Cove
18701;Kenneth Lal;Male;2018-06-18;Sunbury
29044;Olivia Wilson;Female;2018-06-18;Portland
28851;Miguel Mitchell;Male;2018-06-18;Everett
28993;Destiny Perry;Female;2018-06-18;Milwaukie
25707;Louis Raje;Male;2018-06-18;Findon
25710;Diana Gill;Female;2018-06-18;Lavender Bay
25568;Christy Wu;Female;2018-06-18;East Brisbane
22251;Martha She;Female;2018-06-18;Calgary
25709;Savannah Lopez;Female;2018-06-19;Melbourne
25955;Anna Robinson;Female;2018-06-19;Santa Monica
28990;Ann Raman;Female;2018-06-19;Concord
28843;Chloe Price;Female;2018-06-19;Beverly Hills
28835;Elijah Phillips;Male;2018-06-19;Coronado
28859;Micah Cai;Male;2018-06-19;Bountiful
11449;Alvin Hu;Male;2018-06-19;Seaford
12395;Kyle Carter;Male;2018-06-19;Chatou
29474;Jaime Raje;Male;2018-06-19;Saarbrücken
14649;Grace Cox;Female;2018-06-20;Torrance
14647;Sean Howard;Male;2018-06-20;Novato
18458;Gregory She;Male;2018-06-20;Melbourne
20173;Dennis Zhao;Male;2018-06-20;London
28831;Elizabeth Harris;Female;2018-06-20;Imperial Beach
29019;Isaiah Morris;Male;2018-06-20;Lakewood
29060;David Washington;Male;2018-06-20;La Jolla
25974;Noah Jai;Male;2018-06-20;Glendale
22247;Ryan Williams;Male;2018-06-20;Royal Oak
22373;Gabrielle Bell;Female;2018-06-20;Port Hammond
22713;Joseph Miller;Male;2018-06-21;Cliffside
29016;Jackson Perez;Male;2018-06-21;Marysville
28989;Angela Cox;Female;2018-06-21;Milwaukie
28820;Naomi Alvarez;Female;2018-06-21;Bellingham
19365;Wayne Shan;Male;2018-06-21;Solingen
18482;Sharon Nara;Female;2018-06-21;Coffs Harbour
14794;Gilbert Becker;Male;2018-06-21;Oxford
14776;Ronald Arthur;Male;2018-06-22;London
